pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist,label
4.622654,24.0,12.0,5659.0,0.951,0.88,467.996,1.0
5.734172,6.2,12.0,5192.0,2.747,1.147,1949.06,1.0
62.841,7.91263,12.0,4971.0,1.13363,0.82,543.381,1.0
25.8614,1.58,12.0,5659.0,0.295,0.88,157.146,1.0
25.86125,2.2,12.0,3653.0,0.432453,0.427575,157.146,1.0
6.430383,4.309,12.0,5735.0,1.054,0.839,400.633,1.0
6.78882,2.8,12.0,5659.0,1.76,0.88,178.226,1.0
6.788344,1.6,12.0,5659.0,1.11,0.88,178.226,1.0
6.789076,1.60793495,12.0,5758.0,0.978493,0.88,178.226,1.0
6.788,7.91263,12.0,5841.15,1.09551,0.88,178.226,1.0
18.5159,3.3,12.0,5659.0,1.76,0.88,178.226,1.0
18.517319,1.86157195,12.0,5758.0,0.978493,0.88,178.226,1.0
18.516,7.91263,12.0,5841.15,1.09551,0.88,178.226,1.0
2.268,7.91263,12.0,5789.0,2.15197,1.04,534.898,1.0
2.2688499,7.91263,12.0,5789.0,2.15197,1.04,534.898,1.0
7.264,7.91263,12.0,5659.0,1.08,0.88,264.78,1.0
3.4914,1.18,12.0,5659.0,0.572,0.88,182.528,1.0
7.685505,2.084,12.0,5176.0,0.703,0.695,689.524,1.0
13.603,7.91263,12.0,4581.0,0.669035,0.724,336.25,2.0
13.60697954,7.91263,12.0,4581.0,0.669035,0.724,336.25,2.0
13.603,2.586,12.0,4684.0,0.673,0.69,336.25,2.0
65.55,2.69,12.0,4684.0,0.673,0.69,336.25,2.0
14.78545,2.62,12.0,5659.0,0.623,0.88,302.854,1.0
34.383193,2.856,12.0,5666.0,0.972,0.765,624.09,1.0
19.984217,2.846,12.0,6823.0,1.753,1.62,273.744,1.0
1.017968,36.1,12.0,5659.0,0.75,0.88,1531.42,1.0
1.018,7.91263,12.0,5022.0,0.805916,0.83,1531.42,1.0
1.017977,18.1,12.0,5659.0,0.638,0.88,1531.42,1.0
8.491003,2.228,12.0,5432.0,0.841,0.836,488.679,1.0
8.95366,3.32,12.0,5659.0,0.841,0.88,371.772,1.0
8.953,7.91263,12.0,4966.0,0.864025,0.819,371.772,1.0
37.361973,2.74426869,12.0,5675.0,1.116937,0.88,132.238,1.0
4.681743,5.4,12.0,5659.0,0.25,0.88,122.41,0.0
4.68189,29.41,12.0,3368.0,0.40606,0.398305,122.41,0.0
4.68199,48.33,12.0,4636.0,0.895684,0.736,120.644,0.0
24.748442,16.683,12.0,5803.0,0.637,0.633,1967.1,1.0
3.216,7.91263,12.0,3954.0,0.622576,0.60613,187.747,1.0
29.978884,15.3,12.0,5659.0,0.94,0.88,847.991,1.0
6.725,7.91263,12.0,4891.0,0.80913,0.8,382.814,1.0
6.72511,4.37,12.0,5659.0,0.787,0.88,382.814,1.0
12.24568,2.047,12.0,5329.0,0.796,0.871,432.673,1.0
13.8883,1.46,12.0,5659.0,0.592,0.88,225.309,1.0
26.939433,2.869,12.0,5716.0,1.02,0.776,586.92,1.0
27.7985,2.47,12.0,5659.0,1.484,0.88,242.406,1.0
20.641492,49.5,12.0,5659.0,1.05,0.88,1015.39,1.0
12.634794,47.553,12.0,4999.0,10.265,0.805,5827.15,1.0
7.535783,3.131,12.0,3990.0,0.659,14.336,264.78,1.0
6.116238,4.886,12.0,6283.0,1.544,1.235,470.651,1.0
9.668373,2.628,12.0,5368.0,0.817,0.826,460.478,1.0
0.546127,11.3,12.0,5659.0,1.447,0.88,496.832,1.0
2.49686,90.0,12.0,5659.0,11.0,0.88,8706.15,1.0
5.84643,10.4,12.0,5659.0,0.698,0.88,249.0299,1.0
9.76897,7.91263,12.0,5388.0,1.2,0.88,300.655,1.0
9.770186,3.19260619,12.0,5631.0,0.994327,0.88,300.655,1.0
9.769155,3.3,12.0,5659.0,1.1,0.88,300.655,1.0
9.7706,3.8,12.0,5659.0,1.195,0.88,300.655,1.0
0.515513,3.4,12.0,5659.0,0.75,0.88,4777.67,1.0
6.7826,1.88,12.0,5659.0,0.705,0.88,280.867,1.0
3.12951,18.6,12.0,5659.0,1.99,0.88,911.704,1.0
13.61358,3.39689521,12.0,4863.0,0.780921,0.88,207.219,1.0
13.61242,3.03,12.0,5659.0,0.793,0.88,207.219,1.0
12.364531,36.3,12.0,5659.0,0.76,0.88,602.184,1.0
6.79867,4.4,12.0,5659.0,1.601,0.88,603.437,1.0
1.489154,1.9,12.0,5659.0,2.4,0.88,99.9601,1.0
1.489184,1.0,12.0,5659.0,0.87,0.88,92.4615,1.0
1.117027,16.9,12.0,5659.0,0.27,0.88,164.337,0.0
1.11704,33.94,12.0,3506.0,0.497973,0.496049,164.337,0.0
14.1297,1.4,12.0,5659.0,0.69,0.88,182.207,1.0
4.63789,2.04,12.0,5659.0,1.021,0.88,207.966,1.0
4.637911,1.87105305,12.0,5608.0,0.985113,0.88,207.966,1.0
5.059033,1.03801946,12.0,4455.0,0.623766,0.88,88.1751,1.0
5.059,1.12,12.0,4310.0,0.67224,0.67,88.1751,1.0
1.876899,13.2,12.0,5659.0,0.774,0.88,858.471,1.0
10.99044,1.16,12.0,3584.0,0.500884,0.498929,82.2476,1.0
21.568409,20.5,12.0,5659.0,1.21,0.88,286.762,1.0
1.236438,50.0,12.0,5659.0,3.2,0.88,1632.44,1.0
7.269622,32.9,12.0,5659.0,0.73,0.88,2948.78,1.0
7.269213,163.0,12.0,5659.0,6.93,0.88,2948.78,1.0
7.457597,8.7,12.0,5659.0,1.037,0.88,512.891,1.0
7.46475831483,11.93024915,12.0,5357.0,1.15577,0.88,512.891,1.0
43.1029,12.2,12.0,5659.0,1.923,0.88,1327.27,1.0
0.2633809,370.0,12.0,5659.0,37.7,0.88,5933.99,1.0
15.20726,26.2,12.0,5659.0,1.59,0.88,1484.79,1.0
15.207101,12.7,12.0,5659.0,0.84,0.88,1484.79,1.0
0.738067,260.0,12.0,5659.0,25.0,0.88,5304.36,1.0
4.135707,1.59980974,12.0,4972.0,0.76364,0.88,215.626,1.0
4.13556,1.44,12.0,5659.0,0.761,0.88,215.626,1.0
6.631247,1.35955936,12.0,4972.0,0.76364,0.88,215.626,1.0
6.63107,1.52,12.0,5659.0,0.761,0.88,215.626,1.0
1.726115,5.6,12.0,5659.0,0.839,0.88,372.764,1.0
1.2539936,31.7,12.0,5659.0,0.948,0.88,328.975,1.0
0.9085915,23.1,12.0,5659.0,0.95,0.88,664.39,1.0
6.421719,15.3,12.0,5659.0,1.1,0.88,1159.18,1.0
2.74324,28.0,12.0,5659.0,4.88,0.88,1634.87,1.0
0.533393,19.5,12.0,5659.0,14.8,0.88,7293.03,1.0
23.510811,18.4,12.0,5659.0,0.97,0.88,323.937,1.0
21.521554,2.40003126,12.0,5694.0,1.160188,0.88,247.207,1.0
5.33988,1.27,12.0,5659.0,0.611,0.88,184.786,1.0
6.689131,29.9,12.0,5659.0,1.011,0.88,739.351,1.0
4.622654,13.66,12.0,5659.0,0.738,0.88,177.075,1.0
3.6322288,32.2,12.0,5659.0,2.67,0.88,682.985,1.0
10.14588,19.43,12.0,5659.0,1.198,0.88,1420.16,1.0
11.12366,1.8,12.0,5659.0,0.8327,0.88,229.811,1.0
11.123654,1.71707978,12.0,5310.0,0.820733,0.88,229.811,1.0
4.622654,57.0,12.0,5659.0,1.532,0.88,484.765,1.0
1.15144,7.91263,12.0,5809.0,1.91,0.88,575.697,1.0
1.151471,12.4,12.0,5659.0,1.64,0.88,575.697,1.0
14.94889,21.9,12.0,5659.0,1.69,0.88,477.026,1.0
14.948966,36.94985751,12.0,6391.0,1.524443,0.88,477.026,1.0
3.0203,5.6,12.0,5659.0,1.265,0.88,409.372,1.0
13.12227,2.02,12.0,5659.0,1.004,0.88,311.378,1.0
13.125244,1.67711859,12.0,5742.0,0.976723,0.88,311.378,1.0
19.68075,2.55,12.0,5659.0,1.079,0.88,264.321,1.0
19.679411,2.31529508,12.0,5679.0,1.002168,0.88,264.321,1.0
3.38492,1.48,12.0,5659.0,0.528,0.88,145.158,1.0
3.90723655504,15.34164425,12.0,5500.0,1.17027,0.88,996.938,1.0
3.90518,16.3,12.0,5659.0,1.282,0.88,996.938,1.0
28.077484,67.3,12.0,5659.0,1.54,0.88,805.464,1.0
11.86386,2.21,12.0,5659.0,0.848,0.88,218.345,1.0
8.6929,1.81,12.0,5659.0,1.079,0.88,221.962,1.0
9.761854,3.4422482,12.0,5529.0,1.770928,0.88,1133.41,1.0
32.3204,3.3,12.0,5659.0,0.245,0.88,119.005,1.0
2.786008,1.9,12.0,5659.0,0.42,0.88,45.7494,1.0
2.78592,14.87,12.0,3528.0,0.470811,0.46848,45.7494,1.0
8.60133,5.31,12.0,5659.0,1.016,0.88,642.186,1.0
29.8411,5.23,12.0,5659.0,1.016,0.88,642.186,1.0
16.692356,17.0,12.0,5659.0,0.9,0.88,908.519,1.0
4.833191,25.31,12.0,5659.0,1.8456,0.88,1059.57,1.0
1.3194719,14.3,12.0,5659.0,1.31,0.88,2182.87,1.0
1.319474,16.6,12.0,5659.0,1.54,0.88,2182.87,1.0
21.587326,1.78061635,12.0,6244.0,1.466377,0.88,282.4672,1.0
3.041617,8.9894717,12.0,5250.0,0.873673,0.88,571.458,1.0
3.04108,11.9,12.0,5659.0,1.91,0.88,571.458,1.0
0.4951253,28.8,12.0,5659.0,1.87,0.88,823.927,1.0
1.589843,49.0,12.0,5659.0,3.93,0.88,1030.66,1.0
8.42177,3.13,12.0,5659.0,1.0511,0.88,380.932,1.0
8.421659,3.45758743,12.0,5779.0,1.229497,0.88,380.932,1.0
9.811589,4.253,12.0,5953.0,1.882,1.506,685.16,1.0
11.5843558517,5.49928933,12.0,5631.0,1.09295,0.88,299.538,1.0
11.587502,21.9,12.0,5659.0,1.0,0.88,299.538,1.0
1.549318,42.6,12.0,5659.0,1.67,0.88,473.822,1.0
5.0521,2.1388,12.0,6262.0,1.476,1.198,539.168,1.0
5.049068,2.594,12.0,6262.0,1.476,1.198,539.168,1.0
1.9363475,46.0,12.0,5659.0,1.687,0.88,601.274,1.0
1.157563,12.3,12.0,5659.0,1.46,0.88,372.956,1.0
2.17469,1.8,12.0,5659.0,1.083,0.88,361.896,1.0
1.658223,0.867,12.0,5659.0,0.917,0.88,126.069,1.0
0.56007,1.67,12.0,5659.0,0.441,0.88,5088.26,1.0
4.88451,16.1,12.0,5659.0,0.73,0.88,264.78,1.0
4.35967,2.31,12.0,5659.0,0.559,0.88,213.129,1.0
1.81053,1.024,12.0,5659.0,0.543,0.88,193.329,1.0
20.94388,170.0,12.0,5659.0,12.43,0.88,3493.0,1.0
20.943909,591.1,12.0,5659.0,11.57,0.88,3493.0,1.0
0.944284,1.48,12.0,5659.0,0.684,0.88,252.377,1.0
5.29136017752,11.52204139,12.0,5555.0,1.03676,0.88,305.038,1.0
5.29266,9.6,12.0,5659.0,1.0,0.88,305.038,1.0
5.292627,10.98,12.0,5659.0,1.058,0.88,305.038,1.0
5.292605,9.9778729,12.0,5689.0,0.969695,0.88,305.038,1.0
0.515013,26.1,12.0,5659.0,1.3,0.88,450.472,1.0
0.5150196,36.2,12.0,5659.0,1.23,0.88,450.472,1.0
26.4837,1.98,12.0,5659.0,1.378,0.88,293.753,1.0
2.08807,12.4,12.0,5659.0,4.44,0.88,2010.56,1.0
34.3797,118.0,12.0,5659.0,4.0,0.88,264.78,1.0
15.6594,37.0,12.0,5659.0,4.0,0.88,264.78,1.0
1.4095126,70.0,12.0,5659.0,1.82,0.88,679.951,1.0
3.22513,2.33,12.0,5659.0,0.437,0.88,219.635,1.0
4.9234,1.18,12.0,5659.0,0.776,0.88,166.147,1.0
8.03216,2.42,12.0,5659.0,1.85,0.88,307.706,1.0
17.093319,17.7,12.0,5659.0,0.426,0.88,264.78,1.0
17.093491,32.5,12.0,5659.0,0.66,0.88,264.78,1.0
50.693644,8.68300668,12.0,5220.0,0.792931,0.88,159.676,1.0
50.69369,8.85,12.0,5659.0,0.781,0.88,159.676,1.0
50.6939885,8.48837,12.0,5216.0,0.78,0.88,159.676,1.0
0.7988525,4.00703,12.0,4785.0,0.86,0.88,232.822,1.0
0.7988453,6.2,12.0,5659.0,0.728,0.88,232.822,1.0
0.4378443,41.0,12.0,5659.0,1.3,0.88,324.77,1.0
13.26931,23.8,12.0,5659.0,1.127,0.88,532.374,1.0
7.119856,1.8797781,12.0,5318.0,0.852371,0.88,195.795,1.0
7.12113,1.99,12.0,5659.0,0.853,0.88,195.795,1.0
8.904672,26.1,12.0,5659.0,1.014,0.88,830.221,1.0
8.90003342005,15.12617706,12.0,5854.0,1.0044,0.88,830.221,1.0
8.904519,36.9,12.0,5659.0,0.89,0.88,830.221,1.0
2.5048178,3.9467,12.0,5328.0,0.92,0.88,427.038,1.0
2.504853,3.95,12.0,5659.0,0.905,0.88,427.038,1.0
3.68047,1.11,12.0,5659.0,0.777,0.88,150.193,1.0
3.68034,1.06218625,12.0,5121.0,0.774992,0.88,150.193,1.0
2.6017,1.47,12.0,5659.0,0.839,0.88,272.297,1.0
15.960128,19.5,12.0,5659.0,0.87,0.88,488.796,1.0
16.9616,2.7,12.0,5659.0,1.277,0.88,630.789,1.0
0.7175747,28.1,12.0,5659.0,0.818,0.88,362.117,1.0
5.1645,0.784,12.0,5659.0,0.255,0.88,180.075,1.0
3.44795,0.97,12.0,5659.0,0.332,0.88,138.464,1.0
4.622654,36.0,12.0,5659.0,1.208,0.88,471.523,1.0
0.5551606,11.4,12.0,5659.0,1.657,0.88,765.396,1.0
6.26242,2.03,12.0,5659.0,0.762,0.88,294.452,1.0
24.4131,15.3,12.0,5659.0,0.64,0.88,383.477,1.0
4.02748,1.24,12.0,5659.0,0.5901,0.88,271.952,1.0
10.55369,2.72,12.0,5659.0,0.88,0.88,449.919,1.0
41.55209,4.3,12.0,5659.0,0.73,0.88,157.811,1.0
41.552934,4.15834582,12.0,4895.0,0.724128,0.88,157.811,1.0
23.6088,3.43,12.0,5659.0,1.203,0.88,427.026,1.0
23.607902,3.11864589,12.0,6057.0,1.115157,0.88,427.026,1.0
23.610939,3.0,12.0,5659.0,1.09,0.88,427.026,1.0
21.98131,197.025,12.0,4491.0,22.415,1.077,283.43,1.0
9.64954,2.74,12.0,5659.0,0.593,0.88,109.269,1.0
6.5534,1.11,12.0,5659.0,0.766,0.88,121.226,1.0
0.6719977,25.2,12.0,5659.0,1.79,0.88,671.807,1.0
4.4358,1.3,12.0,5659.0,0.879,0.88,208.936,1.0
4.435717,1.32476068,12.0,5374.0,0.846676,0.88,208.936,1.0
3.31347,3.8,12.0,5659.0,0.824,0.88,397.887,1.0
1.72767,21.3,12.0,5659.0,0.37,0.88,264.78,1.0
4.69942,2.5,12.0,5659.0,0.605,0.88,257.279,1.0
4.7535,1.5147,12.0,5986.0,1.27,0.982,522.655,0.0
12.7256,2.16,12.0,5659.0,1.001,0.88,568.667,1.0
45.4939,7.17,12.0,5659.0,1.626,0.88,455.775,1.0
12.092199,5.84432297,12.0,5333.0,0.990979,0.88,815.767,1.0
12.09259,14.7,12.0,5659.0,2.46,0.88,815.767,1.0
12.092216,4.7,12.0,5659.0,0.84,0.88,815.767,1.0
10.7946,2.34,12.0,5659.0,0.618,0.88,250.183,1.0
10.7946,7.91263,12.0,5045.0,0.62,0.88,250.183,1.0
4.06643,1.22,12.0,5659.0,0.618,0.88,250.183,1.0
57.8396,9.8,12.0,5659.0,0.729,0.88,318.408,1.0
4.49161,2.01,12.0,5659.0,0.823,0.88,371.406,1.0
19.4989,2.32,12.0,5659.0,1.085,0.88,467.943,1.0
19.496649,2.21599278,12.0,5758.0,1.155241,0.88,467.943,1.0
3.78177,1.81,12.0,5659.0,1.095,0.88,511.114,1.0
9.073266,23.32,12.0,5659.0,1.763,0.88,676.848,1.0
2.010607,1.28,12.0,3806.0,0.618,0.61,241.243,1.0
13.6094,2.44,12.0,5659.0,0.564,0.88,205.199,1.0
5.23587,4.86,12.0,5659.0,1.248,0.88,718.648,1.0
5.235714,4.3,12.0,5659.0,1.17,0.88,718.648,1.0
2.43807,2.15,12.0,5659.0,0.625,0.88,458.234,1.0
6.80111,1.96,12.0,5659.0,0.291,0.88,115.222,1.0
0.36432247904,6.95273914,12.0,3473.0,0.347331,0.88,233.735,1.0
0.728639,17.2,12.0,5659.0,0.69,0.88,233.735,1.0
17.1057,5.91,12.0,5659.0,0.592,0.88,523.873,1.0
7.30383,2.18,12.0,5659.0,0.715,0.88,313.326,1.0
7.3274,2.1225,12.0,5197.0,0.96,1.365,538.349,0.0
4.684559,4.757,12.0,5829.0,1.184,0.901,266.331,1.0
57.8415,6.13,12.0,5659.0,1.495,0.88,569.214,1.0
0.762406,0.99,12.0,5620.0,0.89,0.88,624.512,2.0
9.4538,1.91,12.0,5659.0,0.932,0.88,639.618,1.0
7.51114,2.98,12.0,5659.0,0.643,0.88,441.434,1.0
10.4347,1.69,12.0,5659.0,0.816,0.88,452.88,1.0
15.246593,78.0,12.0,5659.0,1.91,0.88,129.944,1.0
0.70531,1.6,12.0,5499.0,1.0,0.88,496.289,2.0
0.70531,1.48,12.0,5659.0,1.08,0.94,496.289,2.0
0.705386,1.73,12.0,5659.0,1.013,0.88,496.289,2.0
4.284523,1.30280156,12.0,4360.0,0.62182,0.88,264.78,1.0
4.28446,1.98,12.0,5659.0,0.934,0.88,264.78,1.0
4.28475,1.2,12.0,5659.0,0.55,0.88,264.78,1.0
6.53074,7.91263,12.0,3628.0,0.69,0.88,256.187,1.0
6.53046,3.36,12.0,5659.0,0.692,0.88,256.187,1.0
4.622654,6.71,12.0,5659.0,1.256,0.88,400.27,1.0
14.753,3.0,12.0,5659.0,0.5666,0.88,227.452,1.0
21.77635,37.0,12.0,5659.0,1.122,0.88,603.921,1.0
21.776971,19.9,12.0,5659.0,0.84,0.88,603.921,1.0
8.78627,3.16,12.0,5659.0,1.184,0.88,545.752,1.0
57.1050077,5.93946,12.0,5816.0,0.97,0.88,185.272,1.0
57.10412,5.61,12.0,5659.0,0.971,0.88,185.272,1.0
20.21535,2.61,12.0,5659.0,0.971,0.88,185.272,1.0
39.3266,3.57,12.0,5659.0,1.346,0.88,545.213,1.0
7.64514,6.5,12.0,5659.0,1.06,0.88,595.529,1.0
46.47688,62.0,12.0,5659.0,2.394,0.88,1096.56,1.0
4.622654,12.32,12.0,5659.0,1.698,0.88,727.107,1.0
6.73572,7.91263,12.0,5740.0,1.17,0.88,716.222,1.0
6.73511,3.9,12.0,5659.0,1.167,0.88,716.222,1.0
15.1563,3.01,12.0,5659.0,1.167,0.88,716.222,1.0
13.26773,4.04,12.0,5659.0,0.813,0.88,412.391,1.0
7.14238,1.75,12.0,5659.0,0.679,0.88,205.004,1.0
2.653275,118.0,12.0,5659.0,24.8,0.88,2163.13,1.0
2.65323,62.27721531,12.0,4621.0,13.730692,0.88,2163.13,1.0
40.938,3.57,12.0,5659.0,1.083,0.88,498.105,1.0
29.435233,2.91662791,12.0,5785.0,1.199507,0.88,368.17,1.0
10.22657,2.71,12.0,5659.0,0.681,0.88,228.069,1.0
10.228,7.91263,12.0,4081.0,0.456,0.88,228.069,1.0
3.91764,2.94,12.0,5659.0,1.35,0.88,781.332,1.0
6.4063,0.888,12.0,5659.0,0.195,0.88,91.3722,1.0
31.9761,3.92,12.0,5659.0,1.461,0.88,697.365,1.0
0.571336,1.8,12.0,5659.0,0.97,0.88,244.59,2.0
0.571308,1.46,12.0,5590.0,0.83,0.93,244.59,2.0
0.5713127,1.676,7.8,5578.0,0.99,0.913,244.59,2.0
0.571285,1.816,12.0,5659.0,1.02,0.88,244.59,2.0
0.571282,1.87,8.03,5496.0,0.995,0.91,244.59,2.0
0.571,1.712,7.72,5496.0,0.981,0.902,244.59,2.0
0.571336,1.82,9.0,5496.0,0.95,0.92,244.59,2.0
0.571292,1.52,8.36,5470.0,0.869,0.945,244.59,2.0
0.571212,1.6,12.0,5613.0,0.95,0.88,244.59,2.0
0.571299,1.66855539,12.0,5590.0,0.906429,0.966939,244.59,2.0
0.571331,1.82,12.0,5617.0,0.98,0.97,244.59,2.0
0.571292,1.725,8.21,5532.0,0.988,0.95,244.59,2.0
13.33877,3.79,12.0,5659.0,1.02,0.88,244.59,2.0
13.339746,2.70490157,12.0,5590.0,0.906429,0.966939,244.59,2.0
13.339079,2.73,12.0,5617.0,0.98,0.97,244.59,2.0
13.341245,2.53,12.0,5590.0,0.83,0.93,244.59,2.0
13.338687,2.8,12.0,5659.0,0.97,0.88,244.59,2.0
13.3387,2.77,5.7,5496.0,0.95,0.92,244.59,2.0
13.33989,2.84,7.32,5578.0,0.99,0.913,244.59,2.0
13.334615,2.2,12.0,5613.0,0.95,0.88,244.59,2.0
13.3397,2.5,5.8,5470.0,0.869,0.945,244.59,2.0
13.33918,3.01,5.0,5496.0,0.995,0.91,244.59,2.0
13.3397,2.836,8.9,5532.0,0.988,0.95,244.59,2.0
8.1344,2.36,12.0,5659.0,1.153,0.88,319.814,1.0
8.133218,2.05114626,12.0,5966.0,1.080518,0.88,319.814,1.0
17.78804,2.78,12.0,5659.0,1.153,0.88,319.814,1.0
2.52894,1.44,12.0,5659.0,0.962,0.88,402.904,1.0
2.311162,51.6,12.0,5659.0,1.58,0.88,465.91,1.0
3.128977,1.282,12.0,5140.0,0.976,1.478,179.392,1.0
0.872893,7.91263,12.0,5659.0,1.08,0.88,520.768,0.0
15.35092,16.31,12.0,5417.0,0.943467,0.94,858.145,1.0
15.32811688418,16.40718966,12.0,5417.0,0.943467,0.88,858.145,1.0
15.78157905706,11.76767971,12.0,5780.0,1.0,0.88,696.695,1.0
15.78132,10.87,12.0,5659.0,1.08,0.88,696.695,1.0
5.20256,3.58,12.0,5489.0,0.995782,0.96,427.124,1.0
16.77217,19.29,12.0,4898.0,3.88053,0.88,570.606,0.0
16.770556,13.24001074,12.0,4939.0,2.87646,0.88,570.606,0.0
48.249552,17.99855135,12.0,5792.0,0.956171,0.88,376.481,1.0
25.988289,316.73370059,12.0,4382.0,15.95329,0.88,3177.47,1.0
18.69646,2.35,12.0,5212.0,0.764037,0.89,293.107,1.0
12.20239,4.15,12.0,5869.0,1.01169,1.06,439.498,1.0
4.18787,1.36,12.0,5589.98,0.972391,0.988,342.142,1.0
19.57833,2.77,12.0,5613.0,0.940594,0.99,331.083,1.0
19.57572,2.84337254,12.0,5611.0,0.90705,0.88,331.083,1.0
0.844548,1.005,12.0,3109.0,0.165,0.133,44.1769,1.0
11.73677,1.82,12.0,3984.72,0.761077,0.622,282.554,1.0
0.72813,1.27,12.0,3506.0,0.423901,0.418179,150.124,2.0
0.728113,1.1,12.0,3782.0,0.32,0.88,150.124,2.0
25.58142,8.35,12.0,5409.94,1.9082,0.94,1347.93,1.0
10.583942,2.72,12.0,5280.0,0.874,0.947,952.829,1.0
5.69046,18.81,12.0,5549.0,1.80891,0.98,1233.28,1.0
1.055785,1.51966184,12.0,4315.0,0.592773,0.88,90.5352,1.0
37.20364,5.1,12.0,5476.0,0.829429,0.96,788.147,1.0
20.84919,3.01,12.0,9767.0,2.37225,2.49,375.672,1.0
16.13655,2.02,12.0,5886.0,0.995311,1.067,121.971,2.0
16.141132,2.332,10.4,5868.0,0.999,0.97,121.971,2.0
16.1388,2.18,19.3,5839.0,0.998,0.95,121.971,2.0
16.140442,2.05969274,12.0,5870.0,0.975013,0.88,121.971,2.0
0.251647,27.97665274,12.0,5833.0,0.986936,0.88,437.59,1.0
11.67254,3.87,12.0,5725.0,1.22705,1.02,740.114,1.0
4.03692,2.24,12.0,4861.07,0.735009,0.792,104.856,1.0
4.036791,2.33800166,12.0,4933.0,0.72841,0.88,104.856,1.0
3.137611,7.91263,12.0,3579.0,0.452762,0.5,382.887,1.0
9.632039,2.279,12.0,4646.0,0.697,0.722,98.6156,1.0
18.239311,3.792,12.0,4015.0,0.477,1.621,615.579,1.0
11.109675,2.462,12.0,4813.0,0.657,0.717,325.593,1.0
5.1392756,2.17365,12.0,4014.0,0.71,0.88,139.371,1.0
5.138,7.91263,12.0,5659.0,1.08,0.88,139.371,1.0
10.7228,1.2998,12.0,5909.0,1.114,0.883,279.088,0.0
29.957262,8.456,12.0,4897.0,0.711,0.909,469.827,1.0
8.04473,7.91263,12.0,4975.0,0.79,0.88,712.62,1.0
11.82469,7.91263,12.0,4975.0,0.79,0.88,712.62,1.0
2.0507,0.4064,12.0,4514.0,0.645,0.769,83.9705,0.0
7.084267,3.848,12.0,4572.0,0.765,0.881,309.923,1.0
20.676056,3.302,12.0,4572.0,0.765,0.881,309.923,1.0
6.786539,1.2,12.0,5866.0,0.975,0.795,252.314,1.0
2.988541,3.504,12.0,5761.0,1.023,0.877,551.496,1.0
21.436032,2.486,12.0,3627.0,0.467,0.466,143.481,1.0
0.8768,8.4683,12.0,3734.0,0.515,0.512,118.9255,0.0
0.877,7.91263,12.0,5659.0,1.08,0.88,118.9255,0.0
6.39595,7.91263,12.0,3972.0,0.68,0.88,106.26,1.0
3.853494,6.957,12.0,4459.0,0.744,0.838,509.382,1.0
4.696045,2.57,12.0,5003.0,0.782,0.907,371.377,1.0
8.6387,7.91263,12.0,5120.0,0.647,0.88,2684.32,1.0
3.98547,7.91263,12.0,4256.0,0.72,0.88,500.636,1.0
16.607299,2.532,12.0,4878.0,0.756,1.011,534.301,1.0
16.980197,2.705,12.0,5319.0,0.879,0.852,520.702,1.0
1.827,0.99,12.0,3949.0,0.503,0.523,155.764,1.0
1.29655,8.559,12.0,3583.0,0.586,0.54,264.78,1.0
3.379516,4.742,12.0,4940.0,0.741,0.767,264.78,1.0
1.082,2.22,12.0,3408.0,0.516,0.245,189.955,1.0
1.082361,7.158,12.0,5556.0,1.721,1.159,189.955,1.0
3.35,0.97,12.0,4408.0,0.427,0.276,157.001,1.0
9.32,1.43,12.0,4408.0,0.427,0.276,157.001,1.0
13.9145,7.91263,12.0,6640.0,1.6,0.88,458.764,1.0
4.03776,7.91263,12.0,4689.0,0.58,0.88,253.772,1.0
7.539949,2.511,12.0,5661.0,1.205,1.157,566.932,1.0
5.10555,10.889,12.0,4938.0,1.109,1.873,1036.96,1.0
17.768404,2.787,12.0,4961.0,0.763,0.98,362.567,1.0
4.464438,6.184,12.0,5894.0,1.434,1.046,1034.48,1.0
11.416439,3.034,12.0,3668.0,0.451,0.496,176.564,1.0
7.21084,2.26,12.0,5739.0,1.053,0.787,610.769,1.0
13.284219,1.233,12.0,3245.0,0.124,0.098,264.78,1.0
24.213117,0.505,12.0,3245.0,0.124,0.098,264.78,1.0
2.46564,30.186,12.0,7068.0,2.497,1.913,474.178,1.0
18.896192,1.975,12.0,4459.0,0.545,0.488,148.353,1.0
6.1802679,7.91263,12.0,6202.0,1.586,1.317,372.632,2.0
6.180235,11.780659,953.49,6202.0,1.586,1.317,372.632,2.0
6.18026138745,13.70374653,12.0,6513.0,1.73931,0.88,372.632,2.0
13.107894,25.768,12.0,5732.0,1.081,0.958,264.78,1.0
1.925,1.07,12.0,3067.0,0.236,0.121,98.2667,1.0
10.1997,7.91263,12.0,5340.0,0.97,0.88,143.364,1.0
21.371372,16.514,12.0,4692.0,1.14,1.232,365.61,1.0
7.098695,1.837,12.0,4857.0,0.681,0.809,304.184,1.0
4.20507412692,3.32404522,12.0,5086.0,0.877822,0.88,113.205,1.0
4.20566,7.91263,12.0,5006.0,0.9,0.88,113.205,1.0
9.7051,7.91263,12.0,5090.0,1.24,0.88,282.011,1.0
0.73217,1.108,12.0,4641.0,0.827,0.836,215.202,1.0
5.228352,2.282,12.0,6265.0,1.272,0.988,128.654,1.0
5.2289874,2.3513,12.0,6213.0,1.28,0.88,128.654,1.0
3.1764,0.9532,12.0,4434.0,0.741,0.861,258.033,1.0
