pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_insol,pl_insolerr1,pl_insolerr2,pl_eqt,pl_eqterr1,pl_eqterr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2,st_mass,st_masserr1,st_masserr2,st_logg,st_loggerr1,st_loggerr2,st_met,st_meterr1,st_meterr2,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,disc_year,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,method_Transit,method_Radial Velocity,method_Microlensing,pl_density,orbital_velocity_proxy,star_planet_ratio,label
6.327,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5673.0,140.27,-130.17,0.975383,0.047664,-0.051748,1.008,0.114669,-0.146234,4.46318,0.071166,-0.085972,-0.01,0.0,0.0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.3991456024420047,0.12326912796377437,2
6.326674,0.000196,-0.000203,2.12171156,0.22783141,-0.1215071,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5733.0,50.0,-50.0,0.946965,0.05841,-0.032929,0.88,0.0,0.0,4.51,0.1,-0.1,0.04,0.08,-0.08,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.2563834826649949,0.3729525729954358,0.4463212709271377,2
6.326768,1.5e-05,-1.2e-05,2.18575124,0.20176165,-0.12329879,12.0,0.0,0.0,321.79,0.0,0.0,1049.0,15.0,-15.0,0.0664,0.0012,-0.0013,0.52,0.24,-0.26,5680.0,120.0,-120.0,0.973,0.038,-0.035,0.974,0.053,-0.058,4.452,0.041,-0.049,0.078,0.072,-0.065,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.1491561502329162,0.39236343120068906,0.4451558723581005,2
6.32669,0.00012,-0.00012,2.16,0.14,-0.27,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.974,0.043,-0.024,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.1907483615302543,0.37295210140247476,0.4509259259259259,2
6.32668003682,3.581242e-05,-3.581242e-05,2.29015537,2.260206,-2.260206,12.0,0.0,0.0,195.7304,0.0,0.0,953.97,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5673.0,135.22,-135.22,0.975383,0.049706,-0.049706,0.88,0.0,0.0,4.46318,0.078569,-0.078569,-0.01,0.0,0.0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.9990481158388123,0.37295239506261196,0.42590254476926603,2
6.3297696,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5673.0,140.27,-130.17,0.975383,0.047664,-0.051748,1.008,0.114669,-0.146234,4.46318,0.071166,-0.085972,-0.01,0.0,0.0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.3990582695150375,0.12326912796377437,2
6.326763,0.000355,-0.000361,2.07,0.12,-0.12,12.0,0.0,0.0,321.79,0.0,0.0,958.0,14.0,-14.0,0.0675,0.0006,-0.0006,0.0775,0.0,0.0,5741.0,65.0,-65.0,0.97,0.02,-0.02,1.02,0.03,-0.03,4.48,0.02,-0.02,0.11,0.05,-0.05,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.3529140585020336,0.4015219601481481,0.46859903381642515,2
6.326796,0.000395,-0.000397,2.2,0.4,-0.2,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.01,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.1269722013523662,0.372948977144293,0.45909090909090905,2
6.32677,0.00018,-0.00018,2.23,0.14,-0.06,7.4,3.3,-3.3,195.0,22.0,-20.0,953.0,25.0,-25.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5705.0,100.0,-100.0,0.952,0.035,-0.035,0.98,0.04,-0.04,4.45,0.08,-0.08,0.05,0.044,-0.044,113.123,0.701,-0.691,10.364,0.008,-0.008,8.687,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.6672938627811167,0.3935700251417012,0.42690582959641254,2
3.333,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5557.0,107.51,-137.1,1.70729,0.10195,-0.077297,0.98,0.13348,-0.121989,3.96468,0.082321,-0.076387,-0.01,0.0,0.0,786.439,16.395,-15.751,13.446,0.092,-0.092,11.701,0.026,-0.026,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.5422447813859476,0.21576770302668014,2
3.33253,0.00024,-0.00024,3.63,0.34,-0.7,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.766,0.1,-0.027,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,786.439,16.395,-15.751,13.446,0.092,-0.092,11.701,0.026,-0.026,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.2508773022461233,0.5138712283608416,0.48650137741046834,2
3.334966,0.000701,-0.000859,2.98,0.23,-0.23,12.0,0.0,0.0,321.79,0.0,0.0,1711.0,101.0,-101.0,0.0488,0.0009,-0.0009,0.0775,0.0,0.0,6747.0,383.0,-383.0,1.61,0.05,-0.05,1.4,0.08,-0.08,4.17,0.04,-0.04,0.0,0.17,-0.17,786.439,16.395,-15.751,13.446,0.092,-0.092,11.701,0.026,-0.026,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.4534531820170142,0.6479154147806401,0.540268456375839,2
3.335115,0.00073,-0.000884,1.6,0.7,-0.6,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.9,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,786.439,16.395,-15.751,13.446,0.092,-0.092,11.701,0.026,-0.026,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.929687499999999,0.5136720426321978,0.5625,2
7.125,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5425.98,111.87,-96.32,0.894218,0.032763,-0.049222,0.945,0.10867,-0.12032,4.51061,0.067862,-0.084742,-0.5313,0.0135,-0.0135,182.983,1.608,-1.579,11.491,0.025,-0.025,9.994,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.3641861872001304,0.11301147658869427,2
7.122605,0.001647,-0.001601,1.21,0.14,-0.14,12.0,0.0,0.0,321.79,0.0,0.0,879.0,14.0,-14.0,0.067,0.0008,-0.0009,0.0775,0.0,0.0,5558.0,70.0,-70.0,0.86,0.01,-0.01,0.79,0.03,-0.03,4.46,0.02,-0.02,-0.37,0.05,-0.05,182.983,1.608,-1.579,11.491,0.025,-0.025,9.994,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,6.77368716064533,0.33303824977511726,0.7107438016528925,2
7.122297,0.001782,-0.00168,1.0,0.1,-0.1,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.76,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,182.983,1.608,-1.579,11.491,0.025,-0.025,9.994,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,12.0,0.35150482932641974,0.76,2
7.12471,0.00058,-0.00056,1.244,0.099,-0.243,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.857,0.018,-0.011,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,182.983,1.608,-1.579,11.491,0.025,-0.025,9.994,0.024,-0.024,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,6.233329790585717,0.35144530037851013,0.6889067524115755,2
2.2604455,9e-07,-9e-07,2.56,0.27,-0.26,12.0,0.0,0.0,21.7,6.0,-5.4,420.0,26.0,-29.0,0.0192,0.0034,-0.0028,0.0,0.0,0.0,3214.0,60.0,-60.0,0.288,0.028,-0.028,0.257,0.048,-0.048,4.93,0.04,-0.04,0.26,0.05,-0.05,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.7152557373046874,0.3371860054569459,0.11249999999999999,2
2.26026548696,0.0004324147,-0.0004324147,2.72623736,1.4096905,-1.4096905,12.0,0.0,0.0,21.3031,0.0,0.0,547.94,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3236.0,157.0,-157.0,0.341024,0.01036,-0.01036,0.88,0.0,0.0,4.88,0.0,0.0,-0.01,0.0,0.0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.5922297924065704,0.6239669822955927,0.12508962169016716,2
2.260435,2.7e-05,-2.8e-05,2.3,0.28,-0.26,12.0,0.0,0.0,30.1,4.5,-3.8,1140.0,0.0,0.0,0.02,0.003,-0.004,0.13,0.230492,-0.110089,3292.75,88.65,-87.23,0.279867,0.031264,-0.031182,0.201355,0.090102,-0.102016,4.37283,0.0,0.0,-0.01,0.0,0.0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.9862743486479824,0.29845935602955803,0.12168130434782609,2
2.260438,1.5e-06,-1.5e-06,2.45,0.28,-0.28,12.0,0.0,0.0,321.79,0.0,0.0,590.0,60.0,-60.0,0.0187,0.003,-0.0039,0.0775,0.0,0.0,3290.0,90.0,-90.0,0.28,0.031,-0.031,0.201,0.096,-0.096,4.93,0.24,-0.24,0.332,0.096,-0.096,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.8159865362221521,0.29819594190787996,0.11428571428571428,2
2.260455,4.1e-05,-4.1e-05,2.32,0.24,-0.24,12.0,0.0,0.0,321.79,0.0,0.0,568.0,35.0,-35.0,0.0214,0.0013,-0.0013,0.0,0.0,0.0,3214.0,60.0,-60.0,0.288,0.028,-0.028,0.257,0.048,-0.048,4.93,0.04,-0.04,0.26,0.1,-0.1,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.9609865103120262,0.3371852969114501,0.12413793103448276,2
2.260404,1.6e-05,-1.7e-05,1.52,0.34,-0.73,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.184,0.04,-0.087,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,3.4170433007727072,0.6239478642778301,0.12105263157894737,2
2.2604439,0.0,0.0,1.6,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,2997.0,0.0,0.0,0.18,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,62.9969,0.3212,-0.3181,16.526,1.133,-1.133,10.746,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.929687499999999,0.6239423574767885,0.11249999999999999,2
19.895268,0.000676,-0.000686,8.5,1.2,-1.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.45,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.019539995929167515,0.2103131553628316,0.17058823529411765,2
19.89531,0.00028,-0.00027,8.01,0.39,-0.37,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.367,0.065,-0.046,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.023349828644655637,0.2103129333718904,0.17066167290886392,2
19.894641,0.002717,-0.002898,5.55493874,0.44763713,-0.33017774,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5767.0,50.0,-50.0,1.06414,0.069371,-0.046771,0.88,0.0,0.0,4.47,0.1,-0.1,0.44,0.08,-0.08,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.07000731547580732,0.2103164694540347,0.19156646901204172,2
19.895,0.00035,-0.00035,7.46,0.11,-0.05,49.0,6.5,-6.2,69.5,8.6,-7.9,736.0,22.0,-22.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5741.0,100.0,-100.0,1.279,0.052,-0.052,1.17,0.09,-0.09,4.14,0.1,-0.1,0.353,0.06,-0.06,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.11802651875705378,0.24250514616407481,0.17144772117962465,2
19.895202,0.000774,-0.000753,7.67,0.26,-0.26,12.0,0.0,0.0,321.79,0.0,0.0,744.0,15.0,-15.0,0.1488,0.0019,-0.002,0.0775,0.0,0.0,5742.0,90.0,-90.0,1.28,0.03,-0.03,1.11,0.04,-0.04,4.26,0.03,-0.03,0.3,0.05,-0.05,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.026594703585440096,0.23620403534964926,0.16688396349413298,2
19.89526,0.00028,-0.00028,7.5,0.44,-0.44,37.1,5.6,-5.6,321.79,0.0,0.0,787.0,17.0,-17.0,0.1461,0.0099,-0.0097,0.35,0.05,-0.04,5500.0,100.0,-100.0,1.28,0.07,-0.07,1.03,0.03,-0.03,4.21,0.05,-0.05,0.33,0.08,-0.08,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.08794074074074075,0.22753269080207814,0.17066666666666666,2
8.687721,0.000151,-0.00015,8.18,0.21,-0.21,12.0,0.0,0.0,321.79,0.0,0.0,665.0,12.0,-12.0,0.0773,0.0008,-0.0008,0.0775,0.0,0.0,4812.0,72.0,-72.0,0.76,0.01,-0.01,0.82,0.03,-0.03,4.59,0.02,-0.02,0.22,0.05,-0.05,458.139,7.724,-7.724,15.048,0.092,-0.092,12.523,0.029,-0.029,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.021924077824688325,0.3072231894489685,0.09290953545232274,2
8.687812,6.3e-05,-6.2e-05,7.36,0.42,-0.83,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.664,0.036,-0.071,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,458.139,7.724,-7.724,15.048,0.092,-0.092,12.523,0.029,-0.029,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.030098704487548283,0.31826298290188515,0.09021739130434783,2
8.687708,0.000147,-0.000146,8.1,1.1,-1.1,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.75,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,458.139,7.724,-7.724,15.048,0.092,-0.092,12.523,0.029,-0.029,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.022580117077907053,0.3182648878491488,0.0925925925925926,2
4.17032,0.00017,-0.00018,3.19,0.23,-0.45,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.013,0.045,-0.045,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,496.289,7.902,-7.663,14.21,0.114,-0.114,12.002,0.021,-0.021,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.36966573499606104,0.45936367081401475,0.31755485893416924,2
4.169836,0.000279,-0.0003,2.82,0.14,-0.14,12.0,0.0,0.0,321.79,0.0,0.0,1057.0,20.0,-20.0,0.0499,0.0006,-0.0007,0.0775,0.0,0.0,5523.0,82.0,-82.0,0.94,0.02,-0.02,0.95,0.04,-0.04,4.47,0.03,-0.03,0.15,0.06,-0.06,496.289,7.902,-7.663,14.21,0.114,-0.114,12.002,0.021,-0.021,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.5350987310668692,0.47731195867527604,0.3333333333333333,2
4.169746,0.000325,-0.000325,2.7,0.4,-0.2,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.93,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,496.289,7.902,-7.663,14.21,0.114,-0.114,12.002,0.021,-0.021,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.6096631611034902,0.45939528732895596,0.34444444444444444,2
4.169783,8.9e-05,-8.9e-05,2.5,0.2,-0.1,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5499.0,109.0,-109.0,1.0,0.04,-0.04,0.88,0.0,0.0,4.5,0.04,-0.04,-0.23,0.16,-0.16,496.289,7.902,-7.663,14.21,0.114,-0.114,12.002,0.021,-0.021,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.768,0.4593932491337624,0.4,2
1.921076,4.9e-05,-5e-05,3.8,0.5,-0.2,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.86,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,402.915,5.027,-4.907,14.364,0.092,-0.092,11.983,0.023,-0.023,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.2186907712494533,0.6768135781447657,0.22631578947368422,2
1.921036,5.1e-05,-5.3e-05,3.52,0.16,-0.16,12.0,0.0,0.0,321.79,0.0,0.0,1186.0,20.0,-20.0,0.0291,0.0003,-0.0003,0.0775,0.0,0.0,5060.0,70.0,-70.0,0.82,0.01,-0.01,0.89,0.03,-0.03,4.56,0.02,-0.02,0.28,0.05,-0.05,402.915,5.027,-4.907,14.364,0.092,-0.092,11.983,0.023,-0.023,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.27513969759579265,0.6806553328935883,0.23295454545454544,2
1.921111,3.8e-05,-3.9e-05,3.23,0.22,-0.62,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.709,0.025,-0.078,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,402.915,5.027,-4.907,14.364,0.092,-0.092,11.983,0.023,-0.023,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.35610139833006843,0.6768074128104543,0.2195046439628483,2
4.7948642,6.3e-06,-6.3e-06,3.3985,0.328165,-0.328165,12.0,0.0,0.0,118.638,0.0,0.0,919.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4072.0,123.7,-123.7,0.65,0.06,-0.06,0.88,0.0,0.0,4.62,0.11,-0.11,-0.01,0.0,0.0,107.272,0.502,-0.497,13.265,0.206,-0.206,10.058,0.018,-0.018,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.30571688319491974,0.4284036676639254,0.19126085037516552,2
4.7948599,5e-06,-5e-06,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.078,0.108,-0.055,4140.0,50.0,-50.0,0.607,0.022,-0.022,0.63,0.01,-0.01,4.67,0.01,-0.01,0.0,0.08,-0.08,107.272,0.502,-0.497,13.265,0.206,-0.206,10.058,0.018,-0.018,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.3624785514742284,0.07671279966332306,2
4.795069,8.6e-05,-8.6e-05,2.78,0.14,-0.12,12.0,0.0,0.0,42.6,1.8,-1.8,653.0,16.0,-14.0,0.04771,0.00025,-0.00025,0.078,0.108,-0.055,4140.0,50.0,-50.0,0.607,0.022,-0.022,0.63,0.01,-0.01,4.67,0.01,-0.01,0.0,0.08,-0.08,107.272,0.502,-0.497,13.265,0.206,-0.206,10.058,0.018,-0.018,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.5585304542453715,0.3624706480330655,0.2183453237410072,2
3.471745,4.4e-05,-4.6e-05,2.59,0.06,-0.06,9.68,1.21,-1.37,234.31,19.58,-18.28,1088.9,22.1,-21.9,0.03817,0.00095,-0.00092,0.0,0.0,0.0,4975.0,95.0,-95.0,0.787,0.016,-0.016,0.83,0.023,-0.023,4.4,0.1,-0.1,0.0,0.05,-0.05,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.5571550420315347,0.48895077275082344,0.3038610038610039,2
3.4715644,5.9e-06,-5.9e-06,2.65245,0.193246,-0.193246,12.0,0.0,0.0,304.054,0.0,0.0,1163.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5144.5,136.4,-136.4,0.77,0.05,-0.05,0.88,0.0,0.0,4.6,0.09,-0.09,-0.01,0.0,0.0,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.6430424271644426,0.503475941844212,0.2902976493430602,2
7.138048,7.2e-05,-6.3e-05,3.53,0.08,-0.08,15.68,2.28,-2.13,50.35,4.05,-3.83,741.4,14.5,-14.5,0.0824,0.0018,-0.0018,0.0,0.0,0.0,4975.0,95.0,-95.0,0.787,0.016,-0.016,0.83,0.023,-0.023,4.4,0.1,-0.1,0.0,0.05,-0.05,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.356469143128431,0.34099602321088834,0.2229461756373938,2
7.1385672,7.3e-06,-7.3e-06,3.60516,0.245269,-0.245269,12.0,0.0,0.0,63.7967,0.0,0.0,787.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5144.5,136.4,-136.4,0.77,0.05,-0.05,0.88,0.0,0.0,4.6,0.09,-0.09,-0.01,0.0,0.0,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.25609884189372784,0.3511040264660469,0.2135827536087164,2
10.45582,0.00025,-0.00023,2.48,0.06,-0.06,6.5,0.0,0.0,24.61,2.07,-1.93,619.9,12.7,-12.5,0.1178,0.0029,-0.0029,0.0,0.0,0.0,4975.0,95.0,-95.0,0.787,0.016,-0.016,0.83,0.023,-0.023,4.4,0.1,-0.1,0.0,0.05,-0.05,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.42614589976838646,0.2817474519709447,0.3173387096774194,2
14.76289,0.00065,-0.00061,1.95,0.05,-0.05,10.7,0.0,0.0,10.5,0.87,-0.81,500.9,10.1,-9.9,0.18041,0.0042,-0.0043,0.0,0.0,0.0,4975.0,95.0,-95.0,0.787,0.016,-0.016,0.83,0.023,-0.023,4.4,0.1,-0.1,0.0,0.05,-0.05,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.4430452300274785,0.23711190202709465,0.4035897435897436,2
27.359,0.005,-0.005,2.1,0.2,-0.2,12.0,0.0,0.0,321.79,0.0,0.0,347.0,21.0,-11.0,0.1768,0.0175,-0.0205,0.0775,0.0,0.0,3926.0,100.0,-100.0,0.62,0.02,-0.02,0.64,0.02,-0.02,4.7,0.2,-0.2,0.0,0.5,-0.5,76.1486,0.2364,-0.235,12.881,0.13,-0.13,9.317,0.02,-0.02,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.295756397797214,0.1529466176829923,0.29523809523809524,2
14.893291,2.5e-05,-2.5e-05,9.494023,0.145717,-0.145717,100.11645,8.58141,-8.58141,321.79,0.0,0.0,804.0,8.0,-7.0,0.1206,0.0008,-0.0008,0.478,0.025,-0.026,5695.0,58.0,-58.0,1.07,0.01,-0.01,1.056,0.022,-0.022,4.398,0.015,-0.015,0.2,0.04,-0.04,158.335,1.297,-1.277,11.41,0.018,-0.018,9.188,0.021,-0.021,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.11699157917442171,0.26627881861007163,0.11270248660657342,2
